project_id,gse,library_id,platform_id,sample_type,donor_patient,technology_simple,tcr_vdj_flag,matrix_file,library_index
GSE144469,GSE144469,GSM4288828,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,3
GSE144469,GSE144469,GSM4288829,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,4
GSE144469,GSE144469,GSM4288830,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,5
GSE144469,GSE144469,GSM4288831,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,6
GSE144469,GSE144469,GSM4288832,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,7
GSE144469,GSE144469,GSM4288833,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,8
GSE144469,GSE144469,GSM4288834,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,9
GSE144469,GSE144469,GSM4288835,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,10
GSE144469,GSE144469,GSM4288836,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,11
GSE144469,GSE144469,GSM4288837,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,12
GSE144469,GSE144469,GSM4288838,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,13
GSE144469,GSE144469,GSM4288839,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,14
GSE144469,GSE144469,GSM4288840,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,15
GSE144469,GSE144469,GSM4288841,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,16
GSE144469,GSE144469,GSM4288842,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,17
GSE144469,GSE144469,GSM4288843,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,18
GSE144469,GSE144469,GSM4288844,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,19
GSE144469,GSE144469,GSM4288845,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,20
GSE144469,GSE144469,GSM4288846,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,21
GSE144469,GSE144469,GSM4288847,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,22
GSE144469,GSE144469,GSM4288848,GPL16791,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL16791_series_matrix.txt.gz,1
GSE144469,GSE144469,GSM4288849,GPL16791,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL16791_series_matrix.txt.gz,2
GSE144469,GSE144469,GSM4288850,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,23
GSE144469,GSE144469,GSM4288851,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,24
GSE144469,GSE144469,GSM4288852,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,25
GSE144469,GSE144469,GSM4288853,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,26
GSE144469,GSE144469,GSM4288854,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,27
GSE144469,GSE144469,GSM4288855,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,28
GSE144469,GSE144469,GSM4288856,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,29
GSE144469,GSE144469,GSM4288857,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,30
GSE144469,GSE144469,GSM4288858,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,31
GSE144469,GSE144469,GSM4288859,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,32
GSE144469,GSE144469,GSM4288860,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,33
GSE144469,GSE144469,GSM4288861,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,34
GSE144469,GSE144469,GSM4288862,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,35
GSE144469,GSE144469,GSM4288863,GPL20301,Colon pinch biopsy,,10x 5',without TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,36
GSE144469,GSE144469,GSM4288864,GPL15520,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL15520_series_matrix.txt.gz,1
GSE144469,GSE144469,GSM4288865,GPL16791,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL16791_series_matrix.txt.gz,3
GSE144469,GSE144469,GSM4288866,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,37
GSE144469,GSE144469,GSM4288867,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,38
GSE144469,GSE144469,GSM4288868,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,39
GSE144469,GSE144469,GSM4288869,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,40
GSE144469,GSE144469,GSM4288870,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,41
GSE144469,GSE144469,GSM4288871,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,42
GSE144469,GSE144469,GSM4288872,GPL15520,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL15520_series_matrix.txt.gz,2
GSE144469,GSE144469,GSM4288873,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,43
GSE144469,GSE144469,GSM4288874,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,44
GSE144469,GSE144469,GSM4288875,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,45
GSE144469,GSE144469,GSM4288876,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,46
GSE144469,GSE144469,GSM4288877,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,47
GSE144469,GSE144469,GSM4288878,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,48
GSE144469,GSE144469,GSM4288879,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,49
GSE144469,GSE144469,GSM4288880,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,50
GSE144469,GSE144469,GSM4288881,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,51
GSE144469,GSE144469,GSM4288882,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,52
GSE144469,GSE144469,GSM4288883,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,53
GSE144469,GSE144469,GSM4288884,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,54
GSE144469,GSE144469,GSM4288885,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,55
GSE144469,GSE144469,GSM4560096,GPL15520,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL15520_series_matrix.txt.gz,3
GSE144469,GSE144469,GSM4560097,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,56
GSE144469,GSE144469,GSM4560098,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,57
GSE144469,GSE144469,GSM4560099,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,58
GSE144469,GSE144469,GSM4560100,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,59
GSE144469,GSE144469,GSM4560101,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,60
GSE144469,GSE144469,GSM4560102,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,61
GSE144469,GSE144469,GSM4560103,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,62
GSE144469,GSE144469,GSM4560104,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,63
GSE144469,GSE144469,GSM4560105,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,64
GSE144469,GSE144469,GSM4560106,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,65
GSE144469,GSE144469,GSM4560107,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,66
GSE144469,GSE144469,GSM4560108,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,67
GSE144469,GSE144469,GSM4560109,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,68
GSE144469,GSE144469,GSM4560110,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,69
GSE144469,GSE144469,GSM4560111,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,70
GSE144469,GSE144469,GSM4560112,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,71
GSE144469,GSE144469,GSM4560113,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,72
GSE144469,GSE144469,GSM4560114,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,73
GSE144469,GSE144469,GSM4560115,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,74
GSE144469,GSE144469,GSM4560116,GPL20301,Colon pinch biopsy,,10x 5',with TCR/VDJ,downloads/GSE144469/matrix/GSE144469-GPL20301_series_matrix.txt.gz,75
GSE145926,GSE145926,GSM4339769,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,1
GSE145926,GSE145926,GSM4339770,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,2
GSE145926,GSE145926,GSM4339771,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,3
GSE145926,GSE145926,GSM4339772,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,4
GSE145926,GSE145926,GSM4339773,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,5
GSE145926,GSE145926,GSM4339774,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,6
GSE145926,GSE145926,GSM4385990,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,7
GSE145926,GSE145926,GSM4385991,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,8
GSE145926,GSE145926,GSM4385992,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,9
GSE145926,GSE145926,GSM4385993,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,10
GSE145926,GSE145926,GSM4385994,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,11
GSE145926,GSE145926,GSM4385995,GPL23227,BALF; cell subsets: Total cell,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,12
GSE145926,GSE145926,GSM4475048,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,13
GSE145926,GSE145926,GSM4475049,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,14
GSE145926,GSE145926,GSM4475050,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,15
GSE145926,GSE145926,GSM4475051,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,16
GSE145926,GSE145926,GSM4475052,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,17
GSE145926,GSE145926,GSM4475053,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,18
GSE145926,GSE145926,GSM4475054,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,19
GSE145926,GSE145926,GSM4475055,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,20
GSE145926,GSE145926,GSM4475056,GPL23227,BALF,,10x 3',without TCR/VDJ,downloads/GSE145926/matrix/GSE145926_series_matrix.txt.gz,21
GSE155222,GSE155222,GSM4697605,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,1
GSE155222,GSE155222,GSM4697606,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,2
GSE155222,GSE155222,GSM4697607,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,3
GSE155222,GSE155222,GSM4697608,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,4
GSE155222,GSE155222,GSM4697609,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,5
GSE155222,GSE155222,GSM4697610,GPL24676,PBMC,,10x (unspecified),without TCR/VDJ,downloads/GSE155222/matrix/GSE155222_series_matrix.txt.gz,6
GSE155223,GSE155223,GSM4697611,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,1
GSE155223,GSE155223,GSM4697612,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,2
GSE155223,GSE155223,GSM4697613,GPL24676,PBMC; time difference between samples a and b (d): 3,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,3
GSE155223,GSE155223,GSM4697614,GPL24676,PBMC; time difference between samples a and b (d): 3,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,4
GSE155223,GSE155223,GSM4697615,GPL24676,PBMC; time difference between samples a and b (d): 7,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,5
GSE155223,GSE155223,GSM4697616,GPL24676,PBMC; time difference between samples a and b (d): 7,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,6
GSE155223,GSE155223,GSM4697617,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,7
GSE155223,GSE155223,GSM4697618,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,8
GSE155223,GSE155223,GSM4697619,GPL24676,PBMC; time difference between samples a and b (d): NA,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,9
GSE155223,GSE155223,GSM4697620,GPL24676,PBMC; time difference between samples a and b (d): NA,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,10
GSE155223,GSE155223,GSM4697621,GPL24676,PBMC; time difference between samples a and b (d): 12,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,11
GSE155223,GSE155223,GSM4697622,GPL24676,PBMC; time difference between samples a and b (d): 12,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,12
GSE155223,GSE155223,GSM4697623,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,13
GSE155223,GSE155223,GSM4697624,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,14
GSE155223,GSE155223,GSM4697625,GPL24676,PBMC; time difference between samples a and b (d): 12,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,15
GSE155223,GSE155223,GSM4697626,GPL24676,PBMC; time difference between samples a and b (d): 12,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,16
GSE155223,GSE155223,GSM4697627,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,17
GSE155223,GSE155223,GSM4697628,GPL24676,PBMC; time difference between samples a and b (d): 4,,10x (unspecified),without TCR/VDJ,downloads/GSE155223/matrix/GSE155223_series_matrix.txt.gz,18
GSE161918,GSE161918,GSM4929065,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,1
GSE161918,GSE161918,GSM4929066,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,2
GSE161918,GSE161918,GSM4929067,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x (unspecified),without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,3
GSE161918,GSE161918,GSM4929068,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,4
GSE161918,GSE161918,GSM4929069,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,5
GSE161918,GSE161918,GSM4929070,GPL24676,Peripheral Blood Mononuclear Cells; molecule: Cell Surface Protein Tag reads from mulitmodal scRNAseq,,10x 5',without TCR/VDJ,downloads/GSE161918/matrix/GSE161918_series_matrix.txt.gz,6
